language,speech_prediction,speech_probability,text_prediction,text_probability,asr_prediction,asr_probability
swh,swh,0.9989452958106995,swh,0.9999942779541016,swh,0.999996542930603
swh,swh,0.9999547004699707,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.999875545501709,swh,0.9999970197677612,swh,0.9999918937683105
swh,swh,0.9998884201049805,swh,1.0000094175338745,swh,1.0000100135803223
swh,swh,0.9999793767929077,swh,1.0000044107437134,swh,1.0000042915344238
swh,swh,0.9999711513519287,swh,1.0000044107437134,swh,1.0000026226043701
swh,swh,0.9999768733978271,swh,1.0000096559524536,swh,1.0000096559524536
swh,swh,0.9999305009841919,swh,1.000009298324585,swh,1.0000091791152954
swh,swh,0.9995900988578796,swh,1.0000075101852417,swh,1.0000048875808716
swh,swh,0.9999151229858398,swh,1.0000079870224,swh,1.0000079870224
swh,swh,0.9996633529663086,swh,1.0000097751617432,swh,1.0000098943710327
swh,swh,0.9999430179595947,swh,1.0000094175338745,swh,1.0000015497207642
swh,swh,0.9999594688415527,swh,1.0000076293945312,swh,1.0000076293945312
swh,swh,0.9999830722808838,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.9969372749328613,swh,1.000001311302185,swh,0.9999934434890747
swh,swh,0.999981164932251,swh,1.0000019073486328,swh,1.0000050067901611
swh,swh,0.9999332427978516,swh,1.0000098943710327,swh,1.000009298324585
swh,swh,0.9999779462814331,swh,1.0000019073486328,swh,0.9999957084655762
swh,swh,0.9999381303787231,swh,1.0000089406967163,swh,1.0000083446502686
swh,swh,0.9998573064804077,swh,1.0000088214874268,swh,1.000009298324585
swh,swh,0.9999845027923584,swh,0.9999943971633911,swh,0.9999947547912598
swh,swh,0.9999544620513916,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.9999098777770996,swh,1.000002145767212,swh,0.9999849796295166
swh,swh,0.9998170733451843,swh,1.0000078678131104,swh,1.000009298324585
swh,swh,0.9999812841415405,swh,0.9999970197677612,swh,1.0000028610229492
swh,swh,0.9999686479568481,swh,1.0000057220458984,swh,1.0000072717666626
swh,swh,0.9999773502349854,swh,1.0000098943710327,swh,1.000009536743164
swh,swh,0.9994778037071228,swh,1.0000097751617432,swh,1.0000089406967163
swh,swh,0.9999792575836182,swh,0.9995229244232178,swh,0.9992756247520447
swh,swh,0.9999384880065918,swh,1.0000098943710327,swh,1.0000091791152954
swh,swh,0.9999804496765137,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.9999409914016724,swh,0.9998456239700317,swh,0.999890923500061
swh,swh,0.9999507665634155,swh,1.0000019073486328,swh,1.0000050067901611
swh,swh,0.9999843835830688,swh,1.0000096559524536,swh,1.000009298324585
swh,swh,0.9999769926071167,swh,1.000009536743164,swh,1.0000100135803223
swh,swh,0.9999494552612305,swh,1.0000096559524536,swh,1.0000097751617432
swh,swh,0.99993896484375,swh,1.0000100135803223,swh,1.0000098943710327
swh,swh,0.9999662637710571,swh,1.0000096559524536,swh,1.0000096559524536
swh,swh,0.9999861717224121,swh,1.0000098943710327,swh,1.0000096559524536
swh,swh,0.999915361404419,swh,1.000000238418579,swh,0.9999980926513672
swh,swh,0.9999797344207764,swh,0.999996542930603,swh,0.9999918937683105
swh,swh,0.9999529123306274,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.999966025352478,swh,1.0000073909759521,swh,1.0000070333480835
swh,swh,0.9999818801879883,swh,1.0000087022781372,swh,1.0000089406967163
swh,swh,0.9620758891105652,swh,1.0000096559524536,swh,1.0000097751617432
swh,swh,0.9999686479568481,swh,0.999996542930603,swh,0.9999889135360718
swh,swh,0.9999439716339111,swh,1.0000081062316895,swh,1.0000091791152954
swh,swh,0.9979262351989746,swh,0.9997652173042297,swh,0.9999830722808838
swh,swh,0.9999759197235107,swh,1.0000083446502686,swh,1.000008225440979
swh,swh,0.9999784231185913,swh,1.0000087022781372,swh,1.0000087022781372
swh,swh,0.9997915625572205,swh,1.000009536743164,swh,1.0000097751617432
swh,swh,0.9998761415481567,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.999834418296814,swh,1.0000096559524536,swh,1.0000097751617432
swh,swh,0.9999470710754395,swh,1.0000096559524536,swh,1.0000090599060059
swh,swh,0.999749481678009,swh,1.0000098943710327,swh,1.0000098943710327
swh,swh,0.9999750852584839,swh,1.0000098943710327,swh,1.0000098943710327
swh,swh,0.9999790191650391,swh,1.000009536743164,swh,1.000009536743164
swh,swh,0.9999141693115234,swh,1.0000044107437134,swh,1.000007152557373
swh,swh,0.9999679327011108,swh,1.0000098943710327,swh,1.0000100135803223
swh,swh,0.9999847412109375,swh,1.0000089406967163,swh,1.000008225440979
swh,swh,0.9999819993972778,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.9999737739562988,swh,0.9999909400939941,swh,0.9999909400939941
swh,swh,0.9999760389328003,swh,1.0000098943710327,swh,1.0000096559524536
swh,swh,0.9999761581420898,swh,1.0000089406967163,swh,1.0000079870224
swh,swh,0.9999585151672363,swh,1.0000085830688477,swh,1.000004768371582
swh,swh,0.99981290102005,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.9999819993972778,swh,1.000009298324585,swh,1.000009298324585
swh,swh,0.9999842643737793,swh,1.000008225440979,swh,1.0000094175338745
swh,swh,0.9999780654907227,swh,0.9998094439506531,swh,0.9999678134918213
swh,swh,0.9999130964279175,swh,0.9999446868896484,swh,0.9999299049377441
swh,swh,0.9999392032623291,swh,1.000006079673767,swh,1.0000048875808716
swh,swh,0.9999643564224243,swh,1.0000097751617432,swh,1.0000085830688477
swh,swh,0.9999715089797974,swh,1.0000054836273193,swh,1.000008463859558
swh,swh,0.9998972415924072,swh,0.9999446868896484,swh,0.9997262358665466
swh,swh,0.9999756813049316,swh,1.0000076293945312,swh,1.0000089406967163
swh,swh,0.9998244643211365,swh,1.000007152557373,swh,1.0000087022781372
swh,swh,0.9999760389328003,swh,1.0000070333480835,swh,1.0000085830688477
swh,swh,0.9999475479125977,swh,1.000004529953003,swh,1.0000076293945312
swh,swh,0.9999469518661499,swh,0.9999973773956299,swh,0.9999990463256836
swh,swh,0.9999771118164062,swh,1.0000094175338745,swh,1.0000091791152954
swh,swh,0.9999626874923706,swh,1.0000085830688477,swh,1.0000088214874268
swh,swh,0.9999775886535645,swh,1.0000033378601074,swh,1.0000046491622925
swh,swh,0.9999681711196899,swh,0.9998233914375305,swh,0.9991253018379211
swh,swh,0.9998902082443237,swh,1.0000087022781372,swh,1.0
swh,swh,0.9999657869338989,swh,0.9999426603317261,swh,0.9999905824661255
swh,swh,0.9999767541885376,swh,1.0000091791152954,swh,1.0000094175338745
swh,swh,0.9999817609786987,swh,1.0000085830688477,swh,1.0000081062316895
swh,swh,0.999975323677063,swh,0.9999878406524658,swh,0.9999940395355225
swh,swh,0.9995294809341431,swh,1.0000096559524536,swh,1.0000097751617432
swh,swh,0.9996347427368164,swh,0.9999791383743286,swh,0.999996542930603
swh,swh,0.9999771118164062,swh,1.0000075101852417,swh,1.0000078678131104
swh,swh,0.9999620914459229,swh,1.0000064373016357,swh,1.0000077486038208
swh,swh,0.998956561088562,swh,1.0000091791152954,swh,1.0000096559524536
swh,swh,0.9999771118164062,swh,0.9997194409370422,swh,0.9996854066848755
swh,swh,0.9999583959579468,swh,0.9999988079071045,swh,0.9999908208847046
swh,swh,0.9998916387557983,swh,0.9999759197235107,swh,0.9999445676803589
swh,swh,0.9999773502349854,swh,1.0000098943710327,swh,1.0000098943710327
swh,swh,0.9996277093887329,swh,1.0000094175338745,swh,1.0000094175338745
swh,swh,0.9998852014541626,swh,1.0000075101852417,swh,1.0000094175338745
swh,swh,0.9999600648880005,swh,1.0000100135803223,swh,1.0000100135803223
swh,swh,0.9999785423278809,swh,1.0000096559524536,swh,1.0000094175338745
swh,swh,0.9961419701576233,swh,0.9999933242797852,swh,0.9999933242797852
swh,swh,0.9999611377716064,swh,1.000009298324585,swh,1.0000096559524536
