language,speech_prediction,speech_probability,text_prediction,text_probability,asr_prediction,asr_probability
yue,yue,0.9999003410339355,yue,1.0000100135803223,mar,0.1245296522974968
yue,yue,0.9999220371246338,yue,1.0000054836273193,hun,0.13437654078006744
yue,yue,0.9999626874923706,yue,1.0000100135803223,tur,0.10661082714796066
yue,yue,0.9999629259109497,yue,0.6229754090309143,tur,0.7759698629379272
yue,yue,0.9999662637710571,yue,1.0000072717666626,tuk,0.20111766457557678
yue,yue,0.999972939491272,yue,1.0000039339065552,azj,0.14794078469276428
yue,yue,0.999950647354126,yue,1.0000100135803223,azj,0.12728698551654816
yue,yue,0.9999221563339233,yue,1.0000098943710327,slk,0.0997583195567131
yue,yue,0.9999680519104004,yue,1.0000096559524536,tur,0.19419501721858978
yue,yue,0.9999632835388184,yue,1.0000100135803223,azj,0.2448822259902954
yue,yue,0.9998972415924072,yue,0.9418367743492126,vie,0.12183009833097458
yue,yue,0.999942421913147,zho,0.9873045086860657,azj,0.48292967677116394
yue,yue,0.9999667406082153,yue,1.0000100135803223,tur,0.3001154661178589
yue,yue,0.9998849630355835,yue,0.9997226595878601,azb,0.10328540951013565
yue,yue,0.9986655712127686,yue,0.977912962436676,urd,0.0724075511097908
yue,yue,0.9999321699142456,yue,1.0000100135803223,azj,0.18654631078243256
yue,yue,0.9999747276306152,yue,0.9995546936988831,hun,0.1061580553650856
yue,yue,0.9999384880065918,zho,0.9825642704963684,vie,0.24484798312187195
yue,yue,0.9999690055847168,yue,0.9999953508377075,khm,0.12887386977672577
yue,yue,0.9999704360961914,yue,1.0000096559524536,tur,0.1440480351448059
yue,yue,0.9999645948410034,yue,1.0000100135803223,hun,0.30605363845825195
yue,yue,0.9999641180038452,yue,0.6215488314628601,azj,0.06937404721975327
yue,yue,0.9999723434448242,yue,0.9849481582641602,vie,0.05467595160007477
yue,yue,0.9999500513076782,yue,1.0000100135803223,mar,0.29810553789138794
yue,yue,0.9999582767486572,yue,1.0000100135803223,hun,0.1794494390487671
yue,yue,0.9999700784683228,yue,1.0000100135803223,san,0.0496191531419754
yue,yue,0.9999634027481079,yue,0.6215488314628601,azj,0.2454722374677658
yue,yue,0.9999330043792725,yue,1.0000100135803223,azj,0.39599788188934326
yue,yue,0.9998059868812561,yue,1.0000100135803223,tur,0.3831174671649933
yue,yue,0.9999090433120728,yue,1.0000100135803223,lmo,0.06670607626438141
yue,yue,0.9999691247940063,yue,0.9977313876152039,tur,0.2854771614074707
yue,yue,0.9999499320983887,yue,0.9998873472213745,ces,0.22847504913806915
yue,yue,0.9999688863754272,yue,1.0000100135803223,tur,0.086809903383255
yue,yue,0.9999508857727051,yue,1.0000100135803223,vie,0.15062902867794037
yue,yue,0.9999083280563354,yue,0.9991647005081177,lmo,0.34180575609207153
yue,yue,0.9997779726982117,yue,0.9998805522918701,tur,0.7867642641067505
yue,yue,0.9999492168426514,zho,0.8876366019248962,azj,0.16689321398735046
yue,yue,0.9999125003814697,yue,1.0000052452087402,azb,0.1392553597688675
yue,yue,0.9999340772628784,yue,1.0000100135803223,deu,0.1417945921421051
yue,yue,0.9999587535858154,yue,1.0000100135803223,est,0.897566020488739
yue,yue,0.9999288320541382,yue,0.9141300320625305,tuk,0.05056890472769737
yue,yue,0.9999637603759766,yue,1.0000100135803223,azb,0.09924684464931488
yue,yue,0.9999336004257202,yue,0.999994158744812,tur,0.07588432729244232
yue,yue,0.9999030828475952,zho,0.8972957730293274,tur,0.340074360370636
yue,yue,0.9999390840530396,yue,1.0000100135803223,pol,0.07612867653369904
yue,yue,0.9999665021896362,yue,0.9980854988098145,yue,0.19878000020980835
yue,yue,0.9999202489852905,yue,1.000009298324585,azj,0.10465110838413239
yue,yue,0.999915361404419,yue,0.9885789155960083,mos,0.17567633092403412
yue,yue,0.9999473094940186,yue,1.0000094175338745,tur,0.43420445919036865
yue,yue,0.9999679327011108,yue,0.9999849796295166,kor,0.1254015415906906
yue,yue,0.9999500513076782,yue,0.9998805522918701,azj,0.34977540373802185
yue,yue,0.9999711513519287,yue,1.0000100135803223,hun,0.35681790113449097
yue,yue,0.9999580383300781,yue,0.9999849796295166,azj,0.10229752212762833
yue,yue,0.9999563694000244,yue,0.9913008213043213,hun,0.3155413568019867
yue,yue,0.9999600648880005,zho,0.8972957730293274,mar,0.2774161994457245
yue,yue,0.9998089671134949,zho,0.5107862949371338,zho,0.21141189336776733
yue,yue,0.9999147653579712,yue,1.0000100135803223,azj,0.6990315914154053
yue,yue,0.9999759197235107,yue,1.0000097751617432,hun,0.1508406400680542
yue,yue,0.9999737739562988,yue,0.9995546936988831,tuk,0.06084886193275452
yue,yue,0.9999470710754395,yue,1.0000098943710327,tur,0.4985308349132538
yue,yue,0.9999074935913086,yue,1.0000100135803223,deu,0.5023288726806641
yue,yue,0.999972939491272,yue,0.9969615936279297,est,0.04920860379934311
yue,yue,0.9999643564224243,yue,0.9998573064804077,tur,0.5550893545150757
yue,yue,0.9997307658195496,yue,1.0000087022781372,tur,0.17304711043834686
yue,yue,0.9999595880508423,yue,0.976864755153656,zho,0.1378754824399948
yue,yue,0.9998204112052917,yue,1.0000100135803223,pol,0.06439480930566788
yue,yue,0.9999414682388306,yue,1.0000098943710327,hun,0.1931701898574829
yue,yue,0.9999518394470215,yue,1.0000100135803223,pol,0.2960992157459259
yue,yue,0.9997631907463074,yue,0.9826179146766663,tur,0.10342500358819962
yue,yue,0.9999674558639526,yue,1.0000094175338745,azj,0.10156207531690598
yue,yue,0.9999027252197266,yue,1.0000100135803223,azb,0.09910658001899719
yue,yue,0.999968409538269,yue,0.9885789155960083,mos,0.1484668254852295
yue,yue,0.9996408224105835,yue,0.6229754090309143,vie,0.4376555383205414
yue,yue,0.9999608993530273,yue,1.000006914138794,slk,0.21900078654289246
yue,yue,0.999948263168335,zho,0.5107862949371338,lmo,0.29163941740989685
yue,yue,0.9999681711196899,yue,0.9986282587051392,yue,0.07473970204591751
yue,yue,0.9999603033065796,zho,0.6151987910270691,mlt,0.08279679715633392
yue,yue,0.999963641166687,yue,1.0000100135803223,tur,0.33013489842414856
yue,yue,0.999969482421875,yue,1.0000098943710327,fin,0.0422205850481987
yue,yue,0.9998892545700073,yue,1.0000100135803223,ces,0.10368750989437103
yue,yue,0.999971866607666,yue,1.000009536743164,yue,0.20901750028133392
yue,yue,0.9999744892120361,yue,1.0000100135803223,eng,0.05014509707689285
yue,yue,0.9999582767486572,yue,1.0,chv,0.11138977110385895
yue,yue,0.9999713897705078,yue,0.998169481754303,vie,0.07799039036035538
yue,yue,0.999961256980896,yue,0.736579418182373,tuk,0.16936835646629333
yue,yue,0.999963641166687,yue,0.9999953508377075,deu,0.17742328345775604
yue,yue,0.9999469518661499,yue,1.0000088214874268,zho,0.09684661030769348
yue,yue,0.9999493360519409,yue,1.0000100135803223,azj,0.30414193868637085
yue,yue,0.9999692440032959,yue,0.9978713393211365,azb,0.13129006326198578
yue,yue,0.9999079704284668,yue,0.9929445385932922,tur,0.6622838973999023
yue,yue,0.9999555349349976,yue,0.6384916305541992,deu,0.19004763662815094
yue,yue,0.9999551773071289,yue,0.9999997615814209,vie,0.06056380644440651
yue,yue,0.9999713897705078,yue,0.9736771583557129,yue,0.8206344246864319
yue,yue,0.9999409914016724,yue,0.9991647005081177,azj,0.20531539618968964
yue,yue,0.9999620914459229,yue,0.9994578957557678,ces,0.21711403131484985
yue,yue,0.9999418258666992,yue,1.0000077486038208,tur,0.09312452375888824
yue,yue,0.9999679327011108,yue,1.0000098943710327,hun,0.46104416251182556
yue,yue,0.9999507665634155,yue,1.0000054836273193,vie,0.05422862991690636
yue,yue,0.9999297857284546,yue,0.9998873472213745,run,0.13700807094573975
yue,yue,0.9999023675918579,yue,1.0000100135803223,zho,0.07454682886600494
yue,yue,0.9999680519104004,yue,0.9970211982727051,vie,0.12354526668787003
yue,yue,0.999964714050293,yue,1.0000100135803223,mar,0.07021254301071167
yue,yue,0.999967098236084,yue,0.9999361038208008,pol,0.20219531655311584
yue,yue,0.9999697208404541,yue,1.000007152557373,hun,0.22485630214214325
yue,yue,0.9999719858169556,yue,1.0000100135803223,lmo,0.17342856526374817
yue,yue,0.9998548030853271,yue,0.9990447759628296,chv,0.26797056198120117
yue,yue,0.9999626874923706,yue,0.9994578957557678,ces,0.07486829161643982
yue,yue,0.999935507774353,yue,0.9999997615814209,vie,0.11304163187742233
yue,yue,0.9999657869338989,yue,0.7887650728225708,deu,0.09963224828243256
yue,yue,0.9999617338180542,yue,1.0000097751617432,tur,0.22435371577739716
yue,yue,0.999936580657959,yue,1.0000100135803223,pol,0.49587249755859375
yue,yue,0.9999657869338989,zho,0.7568239569664001,pol,0.5786897540092468
yue,yue,0.9999656677246094,yue,0.9999997615814209,hun,0.19374817609786987
yue,yue,0.9999650716781616,yue,0.9997277855873108,isl,0.0712411105632782
yue,yue,0.9999645948410034,yue,1.0000100135803223,chv,0.9770811200141907
yue,yue,0.9999408721923828,yue,0.999990701675415,lmo,0.4086609184741974
yue,yue,0.9999490976333618,yue,1.0000091791152954,zho,0.04988568648695946
yue,yue,0.9999634027481079,yue,1.000008225440979,ayr,0.9260607957839966
yue,yue,0.9999662637710571,yue,1.0000079870224,ces,0.2539900541305542
yue,yue,0.9999136924743652,yue,1.000006914138794,zho,0.13785962760448456
yue,yue,0.9999494552612305,yue,1.0000100135803223,hun,0.9762989282608032
yue,yue,0.9999750852584839,yue,1.0,tur,0.07459056377410889
yue,yue,0.9999730587005615,yue,1.0000100135803223,azj,0.05753886327147484
yue,yue,0.9999270439147949,yue,0.9998941421508789,vie,0.06165940687060356
yue,yue,0.99989914894104,yue,1.0000085830688477,hun,0.22602182626724243
yue,yue,0.9999383687973022,yue,1.0000100135803223,pol,0.3031088411808014
yue,yue,0.9999674558639526,yue,1.0000100135803223,chv,0.8856671452522278
yue,yue,0.9999710321426392,yue,1.0000100135803223,est,0.12254516780376434
yue,yue,0.9999473094940186,yue,0.9418367743492126,hun,0.139720618724823
yue,yue,0.9999618530273438,yue,0.9995406866073608,azj,0.10651502013206482
yue,yue,0.9999231100082397,yue,1.0000100135803223,deu,0.16059254109859467
yue,yue,0.9999748468399048,yue,1.0000100135803223,slk,0.12049821764230728
yue,yue,0.9999525547027588,yue,0.982894778251648,tur,0.06974601745605469
yue,yue,0.9999688863754272,yue,0.999984622001648,pes,0.10510396957397461
yue,yue,0.9998999834060669,yue,0.9960982799530029,khm,0.1186581552028656
yue,yue,0.9999653100967407,yue,1.0000100135803223,azj,0.13987281918525696
yue,yue,0.9999227523803711,yue,0.9861129522323608,deu,0.17154794931411743
yue,yue,0.9999527931213379,yue,1.0000085830688477,yue,0.07278771698474884
yue,yue,0.9999480247497559,yue,1.0000100135803223,tur,0.21448858082294464
yue,yue,0.9999489784240723,yue,1.0000100135803223,hun,0.13540901243686676
yue,yue,0.9999550580978394,yue,0.9960982799530029,mar,0.061460696160793304
yue,yue,0.9999415874481201,yue,1.0000100135803223,eng,0.09604092687368393
yue,yue,0.9998551607131958,yue,0.6403884887695312,tur,0.27704399824142456
yue,yue,0.9999184608459473,yue,0.9873993396759033,lmo,0.38302892446517944
yue,yue,0.9999547004699707,yue,1.0000097751617432,hun,0.20036445558071136
yue,yue,0.9999691247940063,zho,0.8876366019248962,deu,0.05257061868906021
yue,yue,0.9998483657836914,yue,1.0000087022781372,tur,0.7779543995857239
yue,yue,0.9999434947967529,yue,1.0000100135803223,tur,0.18746602535247803
yue,yue,0.9999704360961914,yue,1.0000100135803223,yue,0.22915224730968475
yue,yue,0.9998986721038818,yue,1.0000098943710327,gle,0.2529045641422272
yue,yue,0.9999337196350098,yue,0.9997110366821289,bod,0.1258590668439865
yue,yue,0.999958872795105,yue,0.9980854988098145,uig,0.07191847264766693
yue,yue,0.9999445676803589,yue,0.9998513460159302,tur,0.056365545839071274
yue,yue,0.9999696016311646,yue,1.0000100135803223,deu,0.22159330546855927
yue,yue,0.9999462366104126,zho,0.6284622550010681,tur,0.1939793974161148
yue,yue,0.9999626874923706,yue,1.0000044107437134,deu,0.12391161918640137
yue,yue,0.999947190284729,zho,0.6284622550010681,tur,0.2554047107696533
yue,yue,0.9999452829360962,yue,0.9990447759628296,azj,0.10464504361152649
yue,yue,0.9999678134918213,yue,1.0000097751617432,yue,0.11006981134414673
yue,yue,0.9999507665634155,zho,0.994534969329834,azb,0.07795684039592743
yue,yue,0.999962568283081,zho,0.9832636713981628,gle,0.2051003873348236
yue,yue,0.999969482421875,yue,1.0000097751617432,est,0.12102239578962326
yue,yue,0.9999558925628662,yue,1.000008225440979,azb,0.06357073038816452
yue,yue,0.9999643564224243,yue,0.9970768094062805,azj,0.0921233668923378
yue,yue,0.9999481439590454,yue,1.0000083446502686,lit,0.5035609602928162
yue,yue,0.999948263168335,yue,0.9791810512542725,deu,0.1968792825937271
yue,yue,0.9999630451202393,yue,1.0000100135803223,tur,0.1758144497871399
yue,yue,0.9999687671661377,yue,0.9998941421508789,fra,0.0742865651845932
yue,yue,0.9999722242355347,yue,1.0000100135803223,urd,0.044422831386327744
yue,yue,0.999962329864502,yue,1.0000087022781372,tur,0.3370400667190552
yue,yue,0.999971866607666,zho,0.994534969329834,arb,0.10416626930236816
yue,yue,0.9999721050262451,yue,0.9999315738677979,gle,0.2654944658279419
yue,yue,0.99996018409729,yue,1.0000100135803223,hun,0.44990798830986023
